Temperature,Pressure,Humidity,X,Y,Z,label
0,1138,3,0,1,0,2
49,1158,99,1,1,0,2
45,1176,7,1,1,1,2
52,229,91,1,0,0,2
47,317,0,1,0,1,2
0,1137,6,1,0,1,2
48,1177,95,0,0,0,2
2,1102,7,1,1,1,2
3,424,1,0,1,0,2
3,1147,97,0,0,0,2
3,1176,0,1,1,0,2
48,188,99,0,0,0,2
1,215,98,0,0,0,2
50,1190,96,0,0,1,2
2,1154,7,1,0,1,2
51,156,2,1,1,0,2
4,1132,96,1,0,0,2
49,1139,92,1,1,1,2
2,180,96,0,1,1,2
52,1117,9,0,0,1,2
1,333,2,0,1,1,2
48,170,97,1,0,1,2
1,1133,96,1,1,1,2
0,276,92,1,0,0,2
1,1168,3,0,0,1,2
48,430,92,1,1,0,2
2,1193,94,0,1,0,2
1,165,3,0,1,1,2
53,1105,97,1,1,0,2
50,1142,6,1,0,1,2
50,180,9,0,1,1,2
47,1152,93,1,0,1,2
2,1176,7,0,0,1,2
47,103,99,1,1,0,2
3,473,4,1,1,1,2
2,1144,93,0,1,1,2
48,427,99,0,1,0,2
51,1178,96,1,1,0,2
2,113,91,1,1,1,2
50,1184,92,0,1,1,2
49,1108,94,1,1,0,2
4,135,1,1,0,1,2
0,339,92,0,0,1,2
47,313,91,1,1,1,2
49,1102,92,1,0,0,2
50,211,9,0,1,0,2
51,304,93,0,0,1,2
4,1115,3,1,1,0,2
53,1197,9,0,0,1,2
4,242,99,1,1,1,2
51,331,9,1,0,1,2
52,272,5,1,0,0,2
46,1115,95,1,1,0,2
2,1193,4,0,0,1,2
1,1109,92,0,1,1,2
53,1175,7,0,0,0,2
52,272,2,0,1,1,2
49,1122,7,0,1,1,2
2,177,6,0,1,0,2
2,1185,90,1,0,0,2
1,1151,7,1,1,1,2
50,1178,94,0,1,1,2
54,1133,91,0,0,1,2
1,109,4,1,0,0,2
4,1181,95,1,0,1,2
0,482,1,1,1,1,2
3,288,90,0,1,0,2
52,119,91,0,1,0,2
49,1138,96,1,0,1,2
53,1130,2,0,1,0,2
48,316,9,0,1,1,2
0,399,4,1,0,1,2
52,1144,4,1,1,0,2
53,231,8,0,0,0,2
0,472,0,0,0,0,2
47,1175,5,1,1,0,2
47,419,8,0,0,1,2
53,203,94,1,0,1,2
3,313,99,0,1,1,2
1,1101,91,0,0,0,2
0,199,1,1,0,1,2
52,1128,93,0,1,1,2
47,324,4,0,0,1,2
3,1121,5,0,0,1,2
1,1100,99,0,1,1,2
3,132,9,1,0,1,2
2,1113,91,1,0,0,2
1,289,0,1,0,0,2
2,117,2,0,1,1,2
50,463,98,0,1,1,2
2,1197,97,0,1,1,2
2,106,91,1,1,1,2
2,1117,5,0,1,1,2
0,1176,99,0,1,0,2
3,1104,8,1,0,1,2
49,1179,5,0,0,0,2
1,1128,8,1,0,1,2
1,1194,99,0,1,1,2
0,229,95,1,0,0,2
50,1106,92,0,1,0,2
50,194,6,1,1,1,2
1,131,94,1,1,1,2
53,1157,7,1,0,1,2
53,428,9,0,1,1,2
47,324,91,1,0,1,2
4,242,93,1,0,0,2
45,1139,6,0,0,0,2
49,382,94,1,0,0,2
52,1175,6,1,0,1,2
53,336,92,0,1,1,2
51,1105,97,1,0,0,2
0,1156,6,0,0,0,2
2,1148,4,1,1,1,2
0,1168,8,1,1,1,2
4,1163,8,0,1,1,2
50,1139,6,0,1,0,2
53,135,92,0,0,1,2
1,1187,1,1,0,0,2
50,109,93,1,0,0,2
52,1155,96,0,0,0,2
54,201,2,0,0,0,2
4,1177,90,1,1,0,2
1,1189,2,0,1,0,2
0,1126,93,1,0,1,2
51,1169,1,0,0,0,2
47,143,98,0,1,0,2
4,1102,1,1,0,0,2
2,144,2,1,1,1,2
48,465,98,1,1,1,2
48,1111,90,1,1,1,2
4,193,7,1,1,1,2
45,1145,2,1,0,0,2
45,341,5,0,0,1,2
2,1105,2,0,1,0,2
0,1179,98,1,1,1,2
54,396,4,0,1,1,2
45,1122,6,0,0,0,2
52,235,3,1,0,0,2
1,148,98,1,1,1,2
48,1187,96,0,1,1,2
1,1169,98,1,1,1,2
45,461,91,1,0,0,2
0,310,99,0,0,0,2
47,474,92,1,1,0,2
48,1145,97,1,0,0,2
51,1125,8,1,0,0,2
49,240,7,1,1,1,2
4,1188,4,0,1,0,2
3,188,7,0,0,1,2
54,1180,2,0,0,0,2
3,1104,5,1,0,1,2
0,1123,94,0,0,0,2
46,356,91,1,0,0,2
51,368,9,1,1,1,2
53,183,96,0,0,1,2
4,186,6,1,0,1,2
1,470,97,0,0,1,2
49,1105,9,0,1,1,2
0,243,99,1,0,1,2
1,446,0,0,1,0,2
48,411,97,1,1,1,2
1,1134,99,0,1,1,2
2,218,98,0,0,1,2
0,1182,4,1,0,0,2
4,1176,94,0,1,0,2
2,144,1,1,1,1,2
1,1126,90,0,0,1,2
49,1142,4,0,0,1,2
4,322,94,0,0,0,2
45,272,90,1,1,0,2
3,373,1,1,0,1,2
47,385,8,0,0,0,2
1,414,4,1,0,0,2
1,1166,90,1,0,1,2
3,1151,90,0,0,0,2
3,283,7,0,1,1,2
52,1157,7,0,0,1,2
2,1137,99,1,1,1,2
48,433,3,1,1,0,2
46,1154,3,0,1,1,2
51,1141,2,0,1,1,2
0,1107,8,1,1,1,2
46,1122,99,0,0,0,2
50,1155,2,1,0,1,2
45,138,2,0,1,1,2
2,330,5,0,0,0,2
46,369,1,1,0,1,2
46,1112,0,1,0,0,2
53,1181,93,1,1,0,2
49,1110,92,1,1,0,2
47,1120,90,1,1,1,2
49,1181,97,1,1,0,2
1,193,91,0,1,1,2
50,348,3,0,1,0,2
3,284,6,0,0,1,2
1,481,0,0,1,0,2
3,240,1,1,0,1,2
45,1145,2,0,0,1,2
3,1140,5,0,1,0,2
50,255,9,1,0,0,2
3,1177,3,1,1,1,2
4,290,99,1,0,0,2
0,139,96,0,1,0,2
1,174,98,1,1,1,2
3,226,91,1,1,0,2
4,406,91,0,1,1,2
0,322,7,0,0,1,2
47,383,96,1,0,1,2
49,108,90,1,1,0,2
50,1144,96,0,0,1,2
0,1109,91,1,0,1,2
2,466,92,1,0,1,2
48,1166,98,1,1,1,2
49,435,95,0,1,0,2
4,348,94,0,0,1,2
3,103,4,1,0,1,2
50,103,1,1,0,1,2
3,1170,6,0,0,0,2
0,458,95,1,0,1,2
52,1186,2,0,1,0,2
49,1174,90,0,1,0,2
51,266,6,1,0,0,2
2,337,95,1,1,0,2
50,1108,95,0,1,0,2
46,1136,92,0,0,0,2
51,425,2,0,0,0,2
4,1131,9,1,0,1,2
3,325,7,0,1,0,2
3,418,95,1,0,1,2
1,1148,98,0,1,0,2
2,1183,9,1,1,1,2
3,1130,97,0,1,1,2
51,1130,95,0,0,1,2
1,1174,91,1,1,0,2
0,146,7,0,0,1,2
47,1187,7,1,0,0,2
0,1176,95,1,0,0,2
46,1103,96,0,0,0,2
1,1141,98,0,1,1,2
1,126,93,0,1,1,2
50,1148,92,0,1,1,2
1,356,7,0,1,0,2
0,111,1,0,1,1,2
3,1191,3,0,1,0,2
50,484,96,0,1,0,2
1,417,99,1,1,1,2
3,193,4,0,0,0,2
4,323,90,0,0,0,2
51,101,94,1,0,1,2
54,165,9,0,1,0,2
49,469,94,0,1,1,2
49,173,98,1,0,1,2
46,1141,99,1,1,0,2
3,327,6,1,0,0,2
4,368,5,1,1,0,2
48,335,4,0,0,0,2
4,338,3,1,1,1,2
45,1199,9,1,0,0,2
4,372,93,1,0,1,2
3,331,1,0,0,0,2
2,162,90,1,1,0,2
0,197,96,1,1,0,2
0,1122,0,1,0,0,2
3,108,6,1,0,1,2
4,392,95,1,0,1,2
50,1116,96,1,1,1,2
50,411,1,0,0,1,2
0,369,6,0,0,1,2
1,1150,93,1,0,0,2
1,485,94,1,0,0,2
47,208,9,0,0,0,2
46,188,99,1,0,0,2
48,241,94,0,1,0,2
50,121,91,1,0,1,2
48,1166,94,1,0,0,2
4,1120,6,0,1,0,2
53,110,98,0,1,0,2
50,1196,92,0,0,0,2
0,1125,4,1,1,1,2
4,345,91,1,1,0,2
48,167,93,1,0,1,2
1,498,90,0,1,0,2
52,263,7,1,1,1,2
0,321,94,1,1,0,2
1,1176,93,0,1,1,2
4,1129,9,0,0,0,2
54,261,96,1,1,1,2
53,131,5,0,1,0,2
2,1144,95,0,1,1,2
1,107,4,1,1,0,2
54,1151,96,1,1,0,2
0,413,5,0,0,1,2
4,1123,2,0,1,1,2
51,372,94,1,1,0,2
2,157,5,1,0,1,2
54,261,95,0,1,0,2
51,1102,97,1,0,0,2
46,1148,97,0,1,0,2
48,283,96,0,0,1,2
48,249,97,0,0,0,2
1,214,8,0,0,1,2
49,1163,90,0,1,1,2
1,1148,99,1,1,0,2
53,1100,3,0,0,1,2
4,420,92,0,0,0,2
53,121,3,0,1,0,2
45,495,94,0,1,1,2
1,1187,96,1,0,1,2
1,1143,2,1,0,0,2
4,410,5,1,1,0,2
46,1174,8,1,0,1,2
52,1116,95,1,0,0,2
51,1107,96,1,0,0,2
3,401,92,0,1,0,2
3,1113,96,0,1,1,2
4,125,0,0,1,0,2
0,197,96,1,0,0,2
3,1185,90,0,1,0,2
3,1122,3,1,1,1,2
54,480,94,0,1,1,2
52,475,0,0,0,0,2
45,157,92,0,1,0,2
52,360,93,0,0,1,2
3,295,1,1,0,1,2
3,376,99,0,1,0,2
4,1125,1,1,1,0,2
51,1181,9,1,0,0,2
45,1150,8,0,1,0,2
2,1132,4,1,0,0,2
48,448,8,1,0,1,2
54,410,91,1,1,1,2
2,1169,95,1,1,1,2
48,264,93,0,1,1,2
0,1134,8,0,1,1,2
50,1165,91,0,0,1,2
1,1104,97,1,0,0,2
2,1124,92,0,1,0,2
0,1103,98,0,0,1,2
47,1154,4,1,1,1,2
50,1192,2,1,0,0,2
4,293,5,1,0,0,2
1,333,97,0,0,0,2
0,488,98,1,1,0,2
54,199,4,0,1,1,2
3,359,6,0,1,0,2
2,1177,91,0,0,0,2
47,1127,94,0,1,0,2
1,471,97,0,0,1,2
53,1199,0,0,0,0,2
50,191,94,1,0,1,2
49,495,0,0,1,1,2
4,1116,7,1,1,0,2
52,1187,96,1,1,1,2
45,1103,4,1,0,0,2
47,306,6,1,0,0,2
4,466,7,0,1,1,2
4,1170,95,1,0,1,2
0,1112,8,0,1,1,2
49,240,99,1,1,1,2
4,1129,9,0,1,0,2
2,365,98,1,0,0,2
49,392,91,1,0,1,2
4,436,99,0,0,0,2
4,113,6,0,1,0,2
51,382,90,1,1,1,2
4,222,93,0,1,1,2
50,1176,2,1,1,0,2
3,1105,4,0,1,1,2
48,256,3,1,1,0,2
2,1115,9,1,1,0,2
46,1112,6,1,0,0,2
0,238,1,1,1,0,2
3,415,2,1,0,1,2
54,313,3,1,1,1,2
50,147,93,0,1,0,2
51,1118,3,1,0,0,2
2,332,7,1,0,1,2
49,342,4,0,1,1,2
4,362,92,1,0,0,2
52,1142,2,1,0,0,2
52,104,98,1,1,0,2
3,1169,4,1,1,1,2
46,469,1,0,0,1,2
2,1118,96,1,1,0,2
1,1120,97,1,1,0,2
46,1147,3,1,1,1,2
50,1131,7,1,0,1,2
52,157,9,1,0,0,2
4,242,99,0,0,1,2
0,1179,98,0,0,1,2
2,297,4,1,1,0,2
1,1122,98,1,1,0,2
54,116,2,0,1,1,2
3,445,6,0,1,0,2
4,147,6,1,0,0,2
4,332,4,0,0,1,2
1,1188,1,0,1,0,2
3,1197,8,1,0,1,2
50,1151,4,1,1,1,2
45,107,7,1,1,1,2
46,216,4,0,1,1,2
4,1133,0,1,1,1,2
49,1197,97,0,0,1,2
51,1199,3,1,1,1,2
51,1188,91,1,1,1,2
52,1177,98,1,1,1,2
49,1148,94,1,1,0,2
49,1185,2,1,0,1,2
3,287,96,1,0,0,2
2,1132,1,1,1,1,2
0,136,90,1,0,1,2
0,1157,8,0,0,1,2
3,225,5,0,0,1,2
0,201,2,0,0,1,2
50,443,6,1,0,0,2
46,1173,1,1,0,1,2
54,1108,8,1,1,0,2
0,362,99,0,1,0,2
0,276,8,1,0,1,2
1,1174,99,1,1,1,2
4,120,90,0,1,1,2
48,1143,6,0,0,0,2
47,1170,93,0,1,1,2
49,178,1,1,1,0,2
47,1154,9,1,0,0,2
4,1135,95,0,1,0,2
50,274,91,1,0,1,2
4,211,2,0,1,1,2
3,1110,3,1,1,1,2
2,424,94,1,1,1,2
3,1169,96,0,0,1,2
1,1132,5,0,1,1,2
48,496,94,0,0,0,2
1,499,5,1,0,1,2
1,1103,91,0,0,1,2
47,1169,90,1,1,1,2
50,1120,93,1,0,1,2
2,1138,98,0,1,0,2
49,1185,95,1,1,1,2
52,360,92,0,1,0,2
47,1108,99,0,0,1,2
2,268,2,1,0,1,2
1,1145,7,0,0,1,2
1,412,98,0,1,0,2
2,1185,94,1,1,1,2
1,1113,2,0,0,0,2
51,470,4,1,1,1,2
1,180,98,1,1,0,2
47,269,94,1,0,0,2
47,1101,4,1,0,1,2
0,1168,90,0,1,1,2
52,488,93,0,1,1,2
3,1182,92,1,0,1,2
47,1164,9,1,0,0,2
0,1155,98,1,1,0,2
53,1131,0,1,0,1,2
51,348,97,0,1,0,2
2,207,98,0,0,1,2
46,1164,6,1,0,0,2
1,1184,90,0,0,0,2
51,1151,4,0,1,0,2
3,422,93,1,1,0,2
0,1180,90,0,1,0,2
3,1105,97,0,1,1,2
1,423,1,1,1,0,2
1,464,95,1,1,1,2
54,381,95,0,0,1,2
46,227,5,0,1,1,2
4,1108,91,0,1,0,2
48,131,93,1,0,0,2
3,416,97,1,0,1,2
1,1122,93,1,0,1,2
3,380,90,0,1,0,2
1,1171,1,1,0,0,2
0,334,4,0,1,0,2
2,1113,6,0,0,0,2
1,1157,95,0,0,1,2
3,1159,96,1,0,1,2
45,139,0,1,1,0,2
48,1116,98,1,0,0,2
52,317,7,1,1,1,2
4,484,0,1,1,1,2
4,1177,95,1,1,0,2
48,1168,5,1,0,0,2
2,1161,92,0,0,0,2
51,1165,92,0,1,0,2
48,320,2,0,1,0,2
0,1114,91,0,1,1,2
54,1103,4,0,1,0,2
0,497,92,0,1,0,2
51,1122,96,1,0,1,2
1,1153,7,1,1,1,2
48,1163,96,0,0,1,2
53,1182,7,1,0,0,2
47,1114,9,0,1,1,2
1,434,99,1,0,1,2
49,1147,93,0,1,1,2
1,249,4,1,0,0,2
2,408,91,1,0,0,2
48,1155,97,0,0,0,2
0,469,6,1,1,1,2
2,1172,96,0,1,0,2
4,327,91,1,0,1,2
0,210,9,0,1,0,2
2,1150,2,1,1,0,2
3,281,5,1,0,0,2
4,1154,93,1,1,0,2
4,1131,92,0,0,0,2
4,201,91,1,0,0,2
1,392,6,0,0,1,2
52,365,97,1,1,1,2
3,460,7,0,0,0,2
0,1136,96,1,1,1,2
3,449,94,1,0,0,2
3,1121,9,0,0,1,2
53,1186,90,1,1,1,2
4,1192,99,1,1,0,2
4,1114,1,1,0,0,2
50,370,9,1,0,1,2
48,197,4,1,0,1,2
0,280,2,0,0,0,2
3,114,90,0,1,0,2
50,1168,96,0,0,0,2
2,415,92,0,1,0,2
0,429,98,1,0,1,2
46,346,94,0,1,1,2
53,1171,99,1,1,0,2
4,1132,6,1,1,1,2
3,493,97,0,1,1,2
1,1165,6,1,0,1,2
53,431,95,0,0,1,2
2,377,97,0,1,0,2
3,110,97,1,1,1,2
53,401,93,0,0,1,2
53,1151,5,1,0,0,2
4,1142,96,1,1,0,2
48,435,8,1,1,1,2
45,492,0,0,0,0,2
49,1159,5,1,1,1,2
1,281,96,0,0,0,2
45,189,90,0,1,0,2
1,243,95,0,1,1,2
4,1112,6,1,0,1,2
4,1117,0,0,1,1,2
2,1167,0,0,0,0,2
49,296,0,0,1,0,2
0,1193,2,1,1,0,2
52,336,98,0,0,0,2
52,263,6,0,0,0,2
50,148,96,0,1,0,2
2,1100,97,0,1,0,2
50,345,94,0,1,1,2
4,452,8,0,0,0,2
52,1119,91,0,1,0,2
2,1131,99,0,0,1,2
48,247,99,1,0,1,2
54,1168,90,0,1,1,2
51,434,8,1,1,1,2
0,1190,8,1,1,1,2
53,1120,93,0,0,1,2
3,1150,8,0,0,1,2
50,1145,97,0,1,0,2
1,167,92,1,0,1,2
53,346,3,0,1,1,2
3,285,7,1,1,0,2
4,434,91,1,0,1,2
3,411,8,1,0,0,2
3,418,96,1,0,0,2
1,347,90,1,0,0,2
49,469,97,1,0,1,2
51,1184,93,1,0,0,2
3,1194,7,0,0,1,2
53,454,2,1,0,0,2
1,1160,99,1,0,1,2
1,1172,1,1,1,0,2
0,387,98,1,0,1,2
0,1121,4,1,0,1,2
2,280,5,1,1,1,2
3,1198,4,1,0,1,2
1,121,93,1,1,0,2
0,1143,98,1,1,1,2
54,1131,5,1,1,1,2
0,214,2,0,0,0,2
47,255,95,1,0,1,2
2,370,3,1,0,0,2
49,153,97,1,1,1,2
53,394,96,0,1,0,2
45,209,7,1,0,0,2
45,1120,8,1,1,0,2
1,201,5,1,1,1,2
47,1193,95,0,1,0,2
45,1162,9,0,1,0,2
50,416,7,1,1,1,2
47,120,98,1,0,0,2
0,285,96,0,0,0,2
52,1107,94,1,1,1,2
54,429,97,1,0,1,2
0,405,3,0,0,0,2
0,486,94,1,1,1,2
2,1153,9,0,0,0,2
2,1138,96,1,0,1,2
2,323,93,0,0,0,2
45,354,95,1,0,0,2
2,1133,97,1,1,1,2
1,1131,90,0,1,1,2
2,465,94,1,1,0,2
2,384,99,1,1,1,2
51,291,6,0,0,0,2
54,1187,3,1,0,0,2
0,1197,5,1,1,0,2
2,1144,0,1,0,0,2
47,1180,96,1,0,1,2
1,102,8,1,0,1,2
51,1111,94,0,0,1,2
3,1120,99,0,1,1,2
53,328,97,0,0,1,2
46,1166,95,0,0,1,2
0,1120,90,0,0,0,2
49,201,9,1,0,1,2
49,229,9,1,0,0,2
54,1167,8,1,0,1,2
0,455,6,0,1,1,2
54,1117,93,0,1,1,2
49,1108,5,1,0,1,2
2,1102,92,0,0,1,2
4,368,4,1,0,0,2
2,1199,8,1,0,1,2
45,1192,90,1,1,1,2
3,291,1,1,1,0,2
46,367,1,1,0,0,2
45,1103,2,0,0,0,2
46,357,9,0,0,0,2
45,1180,91,1,0,0,2
3,1118,4,1,0,0,2
2,249,92,1,0,1,2
4,422,92,0,1,0,2
54,336,91,0,1,1,2
0,1165,7,0,1,0,2
3,439,0,1,1,1,2
1,1166,2,1,1,1,2
2,472,0,0,0,0,2
1,1103,94,0,0,1,2
0,1132,8,1,1,1,2
3,181,7,0,0,1,2
3,1113,93,1,0,0,2
1,1108,5,0,1,0,2
1,1196,2,1,0,1,2
46,1170,9,0,0,1,2
45,235,96,0,0,0,2
4,139,90,1,1,1,2
54,210,93,0,1,1,2
48,1158,6,0,0,1,2
49,1106,3,1,1,1,2
4,407,97,0,1,1,2
45,429,5,0,0,0,2
52,1100,8,1,1,0,2
2,161,4,0,0,0,2
52,1197,96,1,0,0,2
51,1142,4,1,1,0,2
45,366,93,1,1,0,2
0,1193,90,0,0,1,2
2,248,5,1,1,0,2
1,1127,7,1,1,1,2
3,1124,8,1,0,0,2
49,1118,1,1,1,1,2
1,1177,7,1,0,1,2
0,1100,2,1,1,1,2
4,1101,2,0,0,1,2
4,422,9,1,0,1,2
52,102,7,0,0,0,2
0,1120,8,1,1,0,2
3,498,90,1,0,1,2
1,1133,5,0,1,1,2
4,1171,94,1,1,0,2
1,1139,93,0,1,1,2
48,1158,99,0,0,0,2
48,206,92,1,0,0,2
0,1107,96,0,0,0,2
0,473,99,1,0,1,2
3,111,92,0,0,0,2
52,199,1,0,0,0,2
4,286,3,1,0,1,2
3,1155,95,0,0,0,2
51,1121,5,1,1,0,2
4,205,3,0,0,0,2
51,1134,94,1,0,0,2
1,262,0,0,1,1,2
49,1144,5,1,1,1,2
51,300,7,1,0,0,2
53,1137,8,1,1,1,2
52,478,96,1,1,1,2
54,1138,92,1,0,1,2
48,499,2,1,1,0,2
1,329,3,1,1,0,2
0,1135,95,1,0,0,2
49,1110,91,0,1,0,2
3,216,91,1,0,0,2
0,367,8,0,1,1,2
0,1194,8,1,0,1,2
4,1113,3,0,0,1,2
53,1150,4,0,0,1,2
4,444,99,0,0,0,2
49,1163,9,1,1,0,2
47,1110,98,1,1,0,2
4,251,3,0,1,1,2
47,175,5,1,0,1,2
53,1163,5,0,0,0,2
51,1113,9,0,0,0,2
4,355,7,1,1,0,2
3,1193,97,0,1,0,2
50,1174,95,1,0,1,2
48,1118,97,0,0,1,2
3,240,0,1,0,1,2
46,163,95,1,1,0,2
48,1130,93,1,1,0,2
48,1123,9,1,0,0,2
45,1136,96,0,1,1,2
3,371,4,0,0,1,2
47,1133,1,1,0,0,2
47,1109,2,0,1,0,2
0,115,98,1,1,0,2
49,1184,3,1,1,1,2
54,182,97,0,1,0,2
4,1109,97,1,0,0,2
4,1161,97,1,0,1,2
51,1156,1,0,1,0,2
45,1154,6,0,0,0,2
3,417,90,1,1,1,2
47,1173,94,1,1,0,2
45,324,7,1,0,0,2
46,122,9,1,1,1,2
52,218,97,0,1,1,2
52,1151,0,0,0,1,2
50,1150,6,0,0,1,2
45,202,3,1,1,0,2
49,1187,2,1,0,1,2
45,1104,0,1,0,0,2
4,186,99,0,1,1,2
51,107,94,0,0,0,2
4,1186,93,0,0,1,2
3,267,5,0,1,1,2
4,275,9,1,1,0,2
3,468,6,1,0,0,2
0,1182,2,0,0,1,2
50,342,92,1,1,0,2
4,1197,90,1,0,0,2
4,136,98,1,0,1,2
54,1109,9,1,0,0,2
53,1162,7,1,1,1,2
3,342,98,0,1,0,2
46,291,95,1,0,1,2
49,1146,4,1,0,0,2
53,435,90,0,1,1,2
53,1119,9,1,1,0,2
2,1102,98,1,0,0,2
0,1129,92,0,0,0,2
2,1138,98,0,0,1,2
1,425,91,0,0,0,2
2,242,5,0,1,1,2
0,1153,92,0,1,1,2
48,226,98,0,1,0,2
47,127,94,0,1,1,2
53,138,9,1,1,0,2
46,1166,97,0,0,0,2
4,1186,91,0,0,1,2
50,397,98,0,0,0,2
2,1115,0,0,0,0,2
2,434,9,1,1,0,2
0,225,8,0,0,0,2
3,1178,5,0,0,0,2
47,1111,97,0,0,1,2
54,136,92,1,0,1,2
2,420,93,1,0,0,2
0,1123,7,1,1,0,2
53,165,91,0,1,1,2
0,1161,7,0,0,0,2
2,189,92,0,1,1,2
46,1188,98,1,1,0,2
54,377,7,1,1,1,2
51,1118,96,1,1,1,2
48,1133,1,1,1,0,2
54,104,5,1,1,1,2
2,186,99,0,1,0,2
53,1167,7,0,0,0,2
45,185,96,1,1,0,2
48,166,96,1,1,0,2
0,1122,94,1,1,1,2
3,385,96,0,0,1,2
45,1198,96,1,0,1,2
2,1188,92,0,0,1,2
47,1114,2,0,0,0,2
1,1192,97,0,1,0,2
52,161,90,0,1,1,2
53,1198,0,0,1,0,2
0,192,96,0,1,0,2
0,310,5,0,0,0,2
1,167,9,1,0,1,2
54,156,5,0,1,1,2
2,394,97,0,0,0,2
3,172,7,0,1,0,2
51,1157,95,0,1,0,2
51,186,95,1,1,1,2
51,1163,3,0,0,1,2
2,1154,91,0,0,0,2
3,1161,1,0,1,1,2
1,1167,4,1,1,0,2
3,1184,90,1,0,1,2
1,474,5,0,0,0,2
46,1162,3,1,0,1,2
49,1192,93,1,1,0,2
51,399,90,1,0,0,2
4,327,7,1,1,1,2
4,1141,93,1,1,0,2
2,143,6,0,0,1,2
0,370,92,1,1,1,2
49,171,99,1,1,1,2
45,310,6,0,1,1,2
51,1163,1,1,0,0,2
1,230,94,0,1,0,2
4,1166,93,0,0,1,2
0,109,91,0,1,0,2
4,159,6,1,0,0,2
3,1114,5,1,0,1,2
0,128,95,0,1,1,2
48,1175,7,1,0,1,2
2,1126,92,0,1,1,2
2,389,9,1,1,1,2
52,278,92,0,1,0,2
0,1129,6,1,1,0,2
50,122,90,1,0,1,2
4,1151,97,1,0,1,2
53,310,94,0,1,0,2
52,262,91,0,1,0,2
4,1195,99,0,0,1,2
48,1131,98,0,0,1,2
4,1186,6,0,1,1,2
2,1126,9,1,1,1,2
48,424,4,1,1,0,2
54,342,94,0,1,0,2
0,1123,9,0,0,1,2
45,1179,5,0,0,0,2
49,1137,94,1,0,1,2
48,417,7,1,1,1,2
51,1134,98,1,0,1,2
0,210,3,0,0,0,2
50,416,3,1,1,1,2
4,241,91,1,1,1,2
2,435,92,0,1,1,2
54,374,9,1,0,1,2
47,1130,4,1,0,1,2
4,224,9,1,1,0,2
0,372,2,0,0,0,2
51,1130,7,0,1,0,2
3,281,98,0,0,1,2
50,465,1,0,1,0,2
50,377,2,1,1,1,2
46,120,93,1,0,1,2
2,1154,98,1,0,1,2
47,167,6,1,1,1,2
45,1151,98,0,0,0,2
49,1115,2,1,1,0,2
46,292,6,1,1,0,2
4,106,5,0,0,1,2
4,1167,91,1,1,1,2
2,1117,8,1,1,0,2
0,414,98,1,1,0,2
53,235,93,0,1,1,2
3,496,4,1,1,1,2
3,302,97,0,1,1,2
4,374,4,0,1,1,2
4,245,3,0,0,1,2
2,1107,5,1,1,0,2
1,1127,95,0,0,0,2
2,189,4,0,0,1,2
4,309,3,1,0,1,2
46,132,1,1,0,0,2
4,422,2,0,1,0,2
51,1167,6,1,1,0,2
4,1152,7,1,0,1,2
52,253,4,0,0,1,2
3,462,94,1,0,1,2
2,343,6,1,1,1,2
52,1180,96,1,0,1,2
4,467,7,0,1,0,2
3,116,98,0,1,0,2
0,1113,6,0,0,0,2
3,1184,4,0,0,1,2
51,206,93,0,1,0,2
4,1122,90,1,1,1,2
0,1131,8,0,0,1,2
45,290,94,1,1,1,2
3,1158,91,1,1,0,2
2,1108,6,1,0,0,2
46,1175,99,1,1,1,2
3,325,0,1,1,0,2
3,278,99,0,0,0,2
0,226,0,0,1,0,2
48,1110,1,0,0,1,2
1,1109,90,1,1,1,2
51,128,91,1,0,1,2
1,1108,90,0,1,0,2
45,1129,98,0,1,0,2
50,1133,3,1,1,0,2
49,1155,0,0,1,0,2
50,443,95,1,1,0,2
45,1110,91,1,1,0,2
2,1127,2,1,1,1,2
52,430,96,0,1,1,2
4,393,8,1,0,1,2
47,1181,0,0,0,0,2
52,1184,0,1,1,1,2
3,1144,98,0,0,0,2
1,165,92,0,1,1,2
4,1108,8,1,0,1,2
2,420,4,0,0,0,2
53,324,4,0,1,0,2
3,389,7,1,1,0,2
4,1170,92,1,1,1,2
2,1133,3,1,0,1,2
50,1190,94,0,0,0,2
1,1176,0,0,1,0,2
4,125,1,0,1,0,2
54,1170,4,0,1,0,2
0,1110,93,0,0,1,2
47,203,3,0,0,1,2
54,1176,1,0,1,0,2
46,259,94,1,1,1,2
45,237,97,1,1,0,2
0,435,90,1,0,0,2
2,342,96,1,0,0,2
3,319,94,1,1,1,2
45,1118,8,1,0,1,2
48,1194,3,0,0,0,2
52,1130,1,0,1,1,2
2,1194,91,1,1,0,2
4,1171,5,1,0,1,2
3,157,96,1,1,1,2
4,230,96,1,1,1,2
2,365,9,1,0,1,2
47,1163,4,0,1,1,2
48,1196,7,1,0,0,2
2,1141,94,0,1,0,2
50,493,3,0,0,1,2
1,431,90,0,1,1,2
50,1192,0,1,1,1,2
4,1114,3,0,1,1,2
0,336,92,0,1,1,2
4,413,98,0,0,0,2
4,368,90,1,1,1,2
45,1179,91,1,0,0,2
46,1138,90,1,0,0,2
53,1115,95,1,1,0,2
49,1125,96,0,0,0,2
4,1167,9,1,0,0,2
45,104,2,1,0,0,2
49,121,5,1,1,0,2
2,1172,9,0,1,0,2
3,126,4,1,0,1,2
53,438,95,0,0,1,2
46,465,2,1,1,1,2
50,1102,6,1,1,1,2
45,1141,9,1,0,1,2
3,453,5,0,0,1,2
52,324,6,1,1,0,2
